"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",200,,
"ITC","Nord-ovest","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",182,,
"ITF6","Calabria","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",85.4,,
"ITF6","Calabria","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",84.4,,
"ITF6","Calabria","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",87,,
"ITF6","Calabria","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",82.7,,
"ITF6","Calabria","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",64.8,,
"ITF6","Calabria","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",87.9,,
"ITC3","Liguria","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",13,,
"ITC3","Liguria","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",15,,
"ITC3","Liguria","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",14,,
"ITC3","Liguria","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",21,,
"ITC3","Liguria","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",27,,
"ITC3","Liguria","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",20,,
"ITF5","Basilicata","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",76.3,,
"ITF5","Basilicata","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",75.2,,
"ITF5","Basilicata","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",73.2,,
"ITF5","Basilicata","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",69.7,,
"ITF5","Basilicata","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",63.4,,
"ITF5","Basilicata","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",87.5,,
"ITC4","Lombardia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",37.5,,
"ITC4","Lombardia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",27,,
"ITC4","Lombardia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",28,,
"ITC4","Lombardia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",21.4,,
"ITC4","Lombardia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",23.1,,
"ITC4","Lombardia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",22.4,,
"ITD5","Emilia-Romagna","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",71.9,,
"ITD5","Emilia-Romagna","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",81.2,,
"ITD5","Emilia-Romagna","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",72,,
"ITD5","Emilia-Romagna","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",83.5,,
"ITD5","Emilia-Romagna","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",76.1,,
"ITD5","Emilia-Romagna","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",80.3,,
"6","fino a 2.000 ab.","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",49.2,,
"6","fino a 2.000 ab.","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",42.1,,
"6","fino a 2.000 ab.","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",42.2,,
"6","fino a 2.000 ab.","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",45.2,,
"6","fino a 2.000 ab.","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",42.9,,
"6","fino a 2.000 ab.","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",48.1,,
"ITG","Isole","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",32.5,,
"ITG","Isole","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",27.6,,
"ITG","Isole","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",28.6,,
"ITG","Isole","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",23.8,,
"ITG","Isole","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",32.5,,
"ITG","Isole","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",23.5,,
"ITE1","Toscana","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",95.6,,
"ITE1","Toscana","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",94.8,,
"ITE1","Toscana","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",90.7,,
"ITE1","Toscana","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",85.5,,
"ITE1","Toscana","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",95.8,,
"ITE1","Toscana","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",88.2,,
"ITC","Nord-ovest","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",239,,
"ITC","Nord-ovest","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",228,,
"ITC","Nord-ovest","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",248,,
"ITC","Nord-ovest","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",236,,
"ITC","Nord-ovest","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",230,,
"ITC","Nord-ovest","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",212,,
"ITFG","Mezzogiorno","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",66,,
"ITFG","Mezzogiorno","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",83,,
"ITFG","Mezzogiorno","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",81,,
"ITFG","Mezzogiorno","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",71,,
"ITFG","Mezzogiorno","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",69,,
"ITFG","Mezzogiorno","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",84,,
"7","2.001 - 10.000 ab.","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",116,,
"7","2.001 - 10.000 ab.","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",104,,
"7","2.001 - 10.000 ab.","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",119,,
"7","2.001 - 10.000 ab.","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",105,,
"7","2.001 - 10.000 ab.","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",102,,
"7","2.001 - 10.000 ab.","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",97,,
"ITG1","Sicilia","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",38,,
"ITG1","Sicilia","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",37,,
"ITG1","Sicilia","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",41,,
"ITG1","Sicilia","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",27,,
"ITG1","Sicilia","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",32,,
"ITG1","Sicilia","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",29,,
"ITC1","Piemonte","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",87.4,,
"ITC1","Piemonte","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",93.1,,
"ITC1","Piemonte","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",94.4,,
"ITC1","Piemonte","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",81,,
"ITC1","Piemonte","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",95.5,,
"ITC1","Piemonte","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",88.5,,
"ITF1","Abruzzo","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",31,,
"ITF1","Abruzzo","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",40,,
"ITF1","Abruzzo","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",26,,
"ITF1","Abruzzo","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",34,,
"ITF1","Abruzzo","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",39,,
"ITF1","Abruzzo","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",29,,
"ITF3","Campania","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",66.4,,
"ITF3","Campania","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",62.2,,
"ITF3","Campania","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",69.3,,
"ITF3","Campania","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",65.4,,
"ITF3","Campania","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",67.5,,
"ITF3","Campania","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",59.3,,
"ITG2","Sardegna","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",93,,
"ITG2","Sardegna","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",85.4,,
"ITG2","Sardegna","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",86.9,,
"ITG2","Sardegna","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",91.2,,
"ITG2","Sardegna","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",84.8,,
"ITG2","Sardegna","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",77,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",86.4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",89.3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",96.3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",94.6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",97,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",90.9,,
"ITF2","Molise","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",77,,
"ITF2","Molise","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",83.5,,
"ITF2","Molise","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",97.4,,
"ITF2","Molise","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",95.4,,
"ITF2","Molise","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",89.7,,
"ITF2","Molise","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",89,,
"7","2.001 - 10.000 ab.","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",160,,
"7","2.001 - 10.000 ab.","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",159,,
"7","2.001 - 10.000 ab.","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",148,,
"7","2.001 - 10.000 ab.","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",145,,
"7","2.001 - 10.000 ab.","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",142,,
"7","2.001 - 10.000 ab.","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",139,,
"ITD2","Provincia Autonoma Trento","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",80,,
"ITD2","Provincia Autonoma Trento","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",80.3,,
"ITD2","Provincia Autonoma Trento","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",82.1,,
"ITD2","Provincia Autonoma Trento","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",80.6,,
"ITD2","Provincia Autonoma Trento","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",85.8,,
"ITD2","Provincia Autonoma Trento","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",89,,
"ITE4","Lazio","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",50.5,,
"ITE4","Lazio","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",26.2,,
"ITE4","Lazio","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",33.7,,
"ITE4","Lazio","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",34.6,,
"ITE4","Lazio","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",39.7,,
"ITE4","Lazio","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",45.2,,
"ITE2","Umbria","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",14,,
"ITE2","Umbria","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",14,,
"ITE2","Umbria","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",9,,
"ITE2","Umbria","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",13,,
"ITE2","Umbria","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",9,,
"ITE2","Umbria","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",13,,
"2","centro area metropolitana","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",102,,
"2","centro area metropolitana","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",103,,
"2","centro area metropolitana","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",149,,
"2","centro area metropolitana","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",97,,
