"ITTER107","Territorio","TIPO_DATO14","Tipo dato","ISTITUTO_SAN","Tipo di istituto","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE2","Umbria","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",27.57,,
"ITE3","Marche","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2014","2014",8,,
"ITE3","Marche","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2015","2015",8,,
"ITE3","Marche","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2016","2016",8,,
"ITE3","Marche","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2017","2017",8,,
"ITE3","Marche","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2018","2018",8,,
"ITE3","Marche","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2019","2019",8,,
"ITE3","Marche","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",1221891,,
"ITE3","Marche","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",1208322,,
"ITE3","Marche","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",1205848,,
"ITE3","Marche","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",1153415,,
"ITE3","Marche","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",1164804,,
"ITE3","Marche","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",1141969,,
"ITE3","Marche","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2014","2014",156738,,
"ITE3","Marche","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2015","2015",155071,,
"ITE3","Marche","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2016","2016",159215,,
"ITE3","Marche","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2017","2017",165448,,
"ITE3","Marche","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2018","2018",164883,,
"ITE3","Marche","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2019","2019",171658,,
"ITE3","Marche","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2014","2014",44321,,
"ITE3","Marche","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2015","2015",42596,,
"ITE3","Marche","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2016","2016",42191,,
"ITE3","Marche","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2017","2017",44504,,
"ITE3","Marche","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2018","2018",43793,,
"ITE3","Marche","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2019","2019",45469,,
"ITE3","Marche","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",28.76,,
"ITE3","Marche","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",27.53,,
"ITE3","Marche","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",27.38,,
"ITE3","Marche","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",28.99,,
"ITE3","Marche","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",28.65,,
"ITE3","Marche","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",29.98,,
"ITE4","Lazio","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2014","2014",60,,
"ITE4","Lazio","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2015","2015",60,,
"ITE4","Lazio","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2016","2016",58,,
"ITE4","Lazio","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2017","2017",57,,
"ITE4","Lazio","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2018","2018",55,,
"ITE4","Lazio","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2019","2019",55,,
"ITE4","Lazio","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",2752741,,
"ITE4","Lazio","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",2675523,,
"ITE4","Lazio","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",2592223,,
"ITE4","Lazio","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",2543620,,
"ITE4","Lazio","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",2541166,,
"ITE4","Lazio","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",2301255,,
"ITE4","Lazio","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2014","2014",472170,,
"ITE4","Lazio","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2015","2015",447093,,
"ITE4","Lazio","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2016","2016",403306,,
"ITE4","Lazio","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2017","2017",403941,,
"ITE4","Lazio","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2018","2018",393948,,
"ITE4","Lazio","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2019","2019",349412,,
"ITE4","Lazio","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2014","2014",123206,,
"ITE4","Lazio","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2015","2015",118174,,
"ITE4","Lazio","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2016","2016",106730,,
"ITE4","Lazio","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2017","2017",109412,,
"ITE4","Lazio","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2018","2018",105253,,
"ITE4","Lazio","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2019","2019",93313,,
"ITE4","Lazio","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",20.91,,
"ITE4","Lazio","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",20.06,,
"ITE4","Lazio","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",18.11,,
"ITE4","Lazio","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",18.55,,
"ITE4","Lazio","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",17.88,,
"ITE4","Lazio","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",16.19,,
"ITFG","Mezzogiorno","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2014","2014",229,,
"ITFG","Mezzogiorno","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2015","2015",231,,
"ITFG","Mezzogiorno","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2016","2016",229,,
"ITFG","Mezzogiorno","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2017","2017",225,,
"ITFG","Mezzogiorno","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2018","2018",225,,
"ITFG","Mezzogiorno","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2019","2019",228,,
"ITFG","Mezzogiorno","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",11604086,,
"ITFG","Mezzogiorno","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",11468146,,
"ITFG","Mezzogiorno","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",11190487,,
"ITFG","Mezzogiorno","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",11179427,,
"ITFG","Mezzogiorno","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",11116874,,
"ITFG","Mezzogiorno","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",10831327,,
"ITFG","Mezzogiorno","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2014","2014",2002427,,
"ITFG","Mezzogiorno","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2015","2015",1852331,,
"ITFG","Mezzogiorno","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2016","2016",1700016,,
"ITFG","Mezzogiorno","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2017","2017",1574611,,
"ITFG","Mezzogiorno","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2018","2018",1581971,,
"ITFG","Mezzogiorno","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2019","2019",1546064,,
"ITFG","Mezzogiorno","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2014","2014",616659,,
"ITFG","Mezzogiorno","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2015","2015",563967,,
"ITFG","Mezzogiorno","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2016","2016",514019,,
"ITFG","Mezzogiorno","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2017","2017",471546,,
"ITFG","Mezzogiorno","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2018","2018",458211,,
"ITFG","Mezzogiorno","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2019","2019",438082,,
"ITFG","Mezzogiorno","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",29.63,,
"ITFG","Mezzogiorno","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",27.02,,
"ITFG","Mezzogiorno","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",24.7,,
"ITFG","Mezzogiorno","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",22.74,,
"ITFG","Mezzogiorno","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",22.19,,
"ITFG","Mezzogiorno","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",21.63,,
"ITF","Sud","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2014","2014",135,,
"ITF","Sud","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2015","2015",137,,
"ITF","Sud","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2016","2016",138,,
"ITF","Sud","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2017","2017",134,,
"ITF","Sud","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2018","2018",133,,
"ITF","Sud","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2019","2019",136,,
"ITF","Sud","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",7645345,,
"ITF","Sud","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",7535004,,
"ITF","Sud","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",7336718,,
"ITF","Sud","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",7196667,,
"ITF","Sud","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",7154769,,
"ITF","Sud","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",6986023,,
"ITF","Sud","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2014","2014",1471799,,
"ITF","Sud","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2015","2015",1361412,,
"ITF","Sud","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2016","2016",1232531,,
"ITF","Sud","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2017","2017",1119957,,
"ITF","Sud","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2018","2018",1129349,,
"ITF","Sud","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2019","2019",1094024,,
"ITF","Sud","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2014","2014",453148,,
"ITF","Sud","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2015","2015",412311,,
"ITF","Sud","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2016","2016",371797,,
"ITF","Sud","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2017","2017",333764,,
"ITF","Sud","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2018","2018",322129,,
"ITF","Sud","118","dimissioni in day hospital","PUBHOSP","istituti di cura pubblici","2019","2019",305747,,
"ITF","Sud","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",32.16,,
"ITF","Sud","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",29.18,,
"ITF","Sud","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",26.39,,
"ITF","Sud","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",23.76,,
"ITF","Sud","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",23.03,,
"ITF","Sud","119","dimissioni in day hospital per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",22.24,,
"ITF1","Abruzzo","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2014","2014",18,,
"ITF1","Abruzzo","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2015","2015",18,,
"ITF1","Abruzzo","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2016","2016",18,,
"ITF1","Abruzzo","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2017","2017",17,,
"ITF1","Abruzzo","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2018","2018",17,,
"ITF1","Abruzzo","18","istituti di cura","PUBHOSP","istituti di cura pubblici","2019","2019",17,,
"ITF1","Abruzzo","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",949586,,
"ITF1","Abruzzo","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",933354,,
"ITF1","Abruzzo","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",912892,,
"ITF1","Abruzzo","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",911374,,
"ITF1","Abruzzo","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",919986,,
"ITF1","Abruzzo","25","giornate di degenza in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",868405,,
"ITF1","Abruzzo","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2014","2014",158154,,
"ITF1","Abruzzo","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2015","2015",105554,,
"ITF1","Abruzzo","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2016","2016",98432,,
"ITF1","Abruzzo","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2017","2017",83235,,
"ITF1","Abruzzo","30","giornate di presenza in day hospital","PUBHOSP","istituti di cura pubblici","2018","2018",88630,,
